 Nx
          31
 Ny
          31
 Nz
          44
 Escat_x Data
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.41317660E-01  0.70810885E-02
-0.87661761E-01  0.45361585E-02
-0.12819536E+00 -0.17530280E-01
-0.14925563E+00 -0.53224088E-01
-0.15021739E+00 -0.91143229E-01
-0.13720296E+00 -0.12484459E+00
-0.11625031E+00 -0.15228398E+00
-0.91473344E-01 -0.17323624E+00
-0.65391706E-01 -0.18762278E+00
-0.40074687E-01 -0.19536973E+00
-0.17518524E-01 -0.19690245E+00
 0.64311456E-03 -0.19306840E+00
 0.13392649E-01 -0.18490879E+00
 0.20476190E-01 -0.17340220E+00
 0.22447459E-01 -0.15929268E+00
 0.20631682E-01 -0.14308850E+00
 0.17011700E-01 -0.12526534E+00
 0.13990346E-01 -0.10664066E+00
 0.13946364E-01 -0.88801863E-01
 0.18524493E-01 -0.74378884E-01
 0.27719601E-01 -0.66885652E-01
 0.39022991E-01 -0.69886348E-01
 0.47116005E-01 -0.85444790E-01
 0.44669327E-01 -0.11220176E+00
 0.24572494E-01 -0.14388040E+00
-0.16683296E-01 -0.16929133E+00
-0.75558840E-01 -0.17470399E+00
-0.13968123E+00 -0.14861960E+00
-0.18941478E+00 -0.87698837E-01
-0.20348925E+00 -0.14085205E-02
-0.16757240E+00  0.87412384E-01
-0.82739115E-01  0.14786602E+00
 0.30238611E-01  0.15166844E+00
 0.13410967E+00  0.85838850E-01
 0.18652046E+00 -0.37916789E-01
 0.15630954E+00 -0.18227387E+00
 0.36731643E-01 -0.29080506E+00
-0.13521039E+00 -0.29816337E+00
-0.26096851E+00 -0.17856754E+00
-0.24570664E+00 -0.16591616E-01
-0.13275844E+00  0.56697665E-01
-0.43453240E-01  0.39176647E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.30322266E-01  0.21839400E-01
-0.78186946E-01  0.35353349E-01
-0.13285323E+00  0.23294044E-01
-0.17156086E+00 -0.16403178E-01
-0.18246364E+00 -0.69718567E-01
-0.16826684E+00 -0.12171175E+00
-0.13781401E+00 -0.16439536E+00
-0.99145733E-01 -0.19555065E+00
-0.57783549E-01 -0.21505848E+00
-0.18049028E-01 -0.22362437E+00
 0.16454816E-01 -0.22302974E+00
 0.43164564E-01 -0.21563586E+00
 0.60686408E-01 -0.20379656E+00
 0.68751364E-01 -0.18936026E+00
 0.68091446E-01 -0.17337550E+00
 0.60327983E-01 -0.15606733E+00
 0.47902801E-01 -0.13710630E+00
 0.33988204E-01 -0.11614484E+00
 0.22225618E-01 -0.93527508E-01
 0.16121610E-01 -0.70975322E-01
 0.18028054E-01 -0.51922292E-01
 0.27871210E-01 -0.41126778E-01
 0.42111724E-01 -0.43304539E-01
 0.53651301E-01 -0.60907905E-01
 0.53332252E-01 -0.91738471E-01
 0.33153707E-01 -0.12757787E+00
-0.95732700E-02 -0.15508929E+00
-0.68822534E-01 -0.15960676E+00
-0.12926047E+00 -0.13113466E+00
-0.16988250E+00 -0.70407270E-01
-0.17161190E+00  0.80029363E-02
-0.12644138E+00  0.78071289E-01
-0.44122719E-01  0.11075414E+00
 0.47539720E-01  0.86129789E-01
 0.11062155E+00  0.44162236E-02
 0.11136169E+00 -0.10962374E+00
 0.33665633E-01 -0.20994059E+00
-0.10202653E+00 -0.23556931E+00
-0.21605502E+00 -0.15023209E+00
-0.21576599E+00 -0.13448165E-01
-0.12166133E+00  0.55767269E-01
-0.40117244E-01  0.40396644E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.17260597E-02  0.41563370E-01
-0.32464650E-01  0.79183260E-01
-0.85750125E-01  0.92078016E-01
-0.13599338E+00  0.68622885E-01
-0.16172779E+00  0.20198046E-01
-0.15939769E+00 -0.33826289E-01
-0.13675118E+00 -0.80829305E-01
-0.10284402E+00 -0.11627914E+00
-0.64381587E-01 -0.13941981E+00
-0.26597994E-01 -0.15105037E+00
 0.62952699E-02 -0.15331959E+00
 0.31403677E-01 -0.14898268E+00
 0.47167218E-01 -0.14064121E+00
 0.53188477E-01 -0.13015121E+00
 0.50029201E-01 -0.11829273E+00
 0.39106114E-01 -0.10474279E+00
 0.22729328E-01 -0.88365723E-01
 0.42031647E-02 -0.67819529E-01
-0.12212737E-01 -0.42431381E-01
-0.21746677E-01 -0.13183347E-01
-0.20161381E-01  0.16525023E-01
-0.53565922E-02  0.40819566E-01
 0.20915110E-01  0.52456396E-01
 0.52049382E-01  0.45209604E-01
 0.77250425E-01  0.17024870E-01
 0.84391620E-01 -0.27285923E-01
 0.64677340E-01 -0.75394510E-01
 0.17546887E-01 -0.11005098E+00
-0.46514486E-01 -0.11488992E+00
-0.10737133E+00 -0.81715542E-01
-0.14149823E+00 -0.16175972E-01
-0.13148082E+00  0.61397933E-01
-0.75039647E-01  0.12168179E+00
 0.10857124E-01  0.13743936E+00
 0.93831283E-01  0.95925948E-01
 0.13758512E+00  0.69865157E-02
 0.11482106E+00 -0.96491558E-01
 0.24274916E-01 -0.15984462E+00
-0.81493953E-01 -0.13335674E+00
-0.11659494E+00 -0.40310161E-01
-0.70249827E-01  0.23698526E-01
-0.20020741E-01  0.23763412E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
 0.29248941E-01  0.56833426E-01
 0.24490518E-01  0.11577716E+00
-0.15301641E-01  0.15707093E+00
-0.68442369E-01  0.16074249E+00
-0.10816813E+00  0.13182143E+00
-0.12438102E+00  0.89474500E-01
-0.12107938E+00  0.48428393E-01
-0.10574643E+00  0.14967084E-01
-0.84426917E-01 -0.93359334E-02
-0.61834656E-01 -0.24873982E-01
-0.41694909E-01 -0.33291817E-01
-0.26549595E-01 -0.36705931E-01
-0.17835124E-01 -0.36986822E-01
-0.16102979E-01 -0.35237563E-01
-0.21206433E-01 -0.31520470E-01
-0.32320348E-01 -0.24845135E-01
-0.47755996E-01 -0.13432702E-01
-0.64662284E-01  0.47097064E-02
-0.78842148E-01  0.30887791E-01
-0.85007959E-01  0.64585973E-01
-0.77773317E-01  0.10240877E+00
-0.53449492E-01  0.13764062E+00
-0.12274535E-01  0.16104592E+00
 0.39806981E-01  0.16326458E+00
 0.90981907E-01  0.13849034E+00
 0.12593748E+00  0.88246614E-01
 0.13075307E+00  0.23444940E-01
 0.98968841E-01 -0.36973745E-01
 0.36349480E-01 -0.71407853E-01
-0.38341698E-01 -0.63731232E-01
-0.98082029E-01 -0.11176868E-01
-0.11706627E+00  0.71773291E-01
-0.81636142E-01  0.15622106E+00
 0.20593211E-02  0.20849695E+00
 0.10776904E+00  0.20346195E+00
 0.19746817E+00  0.13593113E+00
 0.23303596E+00  0.24716061E-01
 0.19051858E+00 -0.83251699E-01
 0.92162365E-01 -0.12516184E+00
 0.13483453E-01 -0.84345733E-01
-0.14693204E-02 -0.26387818E-01
 0.62824599E-02 -0.33448645E-02
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
 0.45496401E-01  0.58400494E-01
 0.61795042E-01  0.12439253E+00
 0.39758842E-01  0.18292495E+00
-0.73809580E-02  0.20978170E+00
-0.53387531E-01  0.20323304E+00
-0.84497804E-01  0.17869348E+00
-0.10079520E+00  0.14990394E+00
-0.10693722E+00  0.12342589E+00
-0.10709549E+00  0.10121144E+00
-0.10442501E+00  0.83324412E-01
-0.10132927E+00  0.69010905E-01
-0.99438626E-01  0.57334016E-01
-0.99772990E-01  0.47673734E-01
-0.10294813E+00  0.40048930E-01
-0.10927485E+00  0.35265094E-01
-0.11865034E+00  0.34899806E-01
-0.13022406E+00  0.41102002E-01
-0.14193279E+00  0.56129436E-01
-0.15013234E+00  0.81540125E-01
-0.14966870E+00  0.11705553E+00
-0.13474688E+00  0.15935106E+00
-0.10076448E+00  0.20132898E+00
-0.46831325E-01  0.23260263E+00
 0.21890520E-01  0.24173972E+00
 0.93321222E-01  0.22016152E+00
 0.15026391E+00  0.16662630E+00
 0.17521624E+00  0.90386332E-01
 0.15711633E+00  0.10969679E-01
 0.97548109E-01 -0.46532565E-01
 0.13357703E-01 -0.59933941E-01
-0.66533477E-01 -0.19374548E-01
-0.11013371E+00  0.66314096E-01
-0.94464056E-01  0.16981381E+00
-0.15968783E-01  0.25326345E+00
 0.10558609E+00  0.28174260E+00
 0.23229886E+00  0.23709391E+00
 0.31821901E+00  0.12491150E+00
 0.32052813E+00 -0.16813829E-01
 0.23378436E+00 -0.11664802E+00
 0.12078953E+00 -0.12344149E+00
 0.52950832E-01 -0.72685584E-01
 0.24745764E-01 -0.28655137E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
 0.37376289E-01  0.42177040E-01
 0.59245952E-01  0.94728673E-01
 0.51056544E-01  0.14889861E+00
 0.16999783E-01  0.18211330E+00
-0.22680559E-01  0.18905473E+00
-0.55734403E-01  0.17996213E+00
-0.80653762E-01  0.16475467E+00
-0.99644104E-01  0.14824314E+00
-0.11472081E+00  0.13178733E+00
-0.12709653E+00  0.11547976E+00
-0.13748629E+00  0.99251054E-01
-0.14631895E+00  0.83251824E-01
-0.15398394E+00  0.68040948E-01
-0.16099105E+00  0.54646287E-01
-0.16795279E+00  0.44560666E-01
-0.17534592E+00  0.39701337E-01
-0.18306266E+00  0.42292014E-01
-0.18984083E+00  0.54551007E-01
-0.19277475E+00  0.78042691E-01
-0.18723259E+00  0.11263960E+00
-0.16755950E+00  0.15528510E+00
-0.12880545E+00  0.19908207E+00
-0.69301006E-01  0.23347710E+00
 0.67077743E-02  0.24621576E+00
 0.87676760E-01  0.22715235E+00
 0.15597922E+00  0.17301103E+00
 0.19233696E+00  0.91234115E-01
 0.18268477E+00  0.70987033E-03
 0.12515726E+00 -0.72104472E-01
 0.34040490E-01 -0.10138634E+00
-0.61954618E-01 -0.72029766E-01
-0.12775583E+00  0.12382118E-01
-0.13419512E+00  0.12765203E+00
-0.69981434E-01  0.23506196E+00
 0.51774081E-01  0.29417918E+00
 0.19596148E+00  0.27773806E+00
 0.31392206E+00  0.18054503E+00
 0.35186699E+00  0.30834450E-01
 0.28450399E+00 -0.99087198E-01
 0.16116919E+00 -0.13707547E+00
 0.67933394E-01 -0.94877182E-01
 0.25060965E-01 -0.40821992E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
 0.81306967E-02  0.11934318E-01
 0.18059872E-01  0.33253600E-01
 0.15148825E-01  0.60587117E-01
-0.19253001E-02  0.78732057E-01
-0.22234614E-01  0.84210371E-01
-0.40546101E-01  0.82874923E-01
-0.57372738E-01  0.78967186E-01
-0.73977973E-01  0.73607278E-01
-0.90722441E-01  0.66414320E-01
-0.10710447E+00  0.56809780E-01
-0.12225375E+00  0.44791742E-01
-0.13540908E+00  0.31035919E-01
-0.14625259E+00  0.16763664E-01
-0.15501771E+00  0.35484492E-02
-0.16236215E+00 -0.68237814E-02
-0.16903091E+00 -0.12409023E-01
-0.17534897E+00 -0.11139916E-01
-0.18061939E+00 -0.99098263E-03
-0.18258685E+00  0.19543317E-01
-0.17724977E+00  0.50555280E-01
-0.15938575E+00  0.89543572E-01
-0.12406765E+00  0.13041228E+00
-0.69087561E-01  0.16339577E+00
 0.23801799E-02  0.17663418E+00
 0.80101119E-01  0.15962112E+00
 0.14745058E+00  0.10781868E+00
 0.18521206E+00  0.26751056E-01
 0.17800724E+00 -0.66585234E-01
 0.12134753E+00 -0.14664587E+00
 0.26307820E-01 -0.18669214E+00
-0.80943316E-01 -0.16857759E+00
-0.16584752E+00 -0.91300962E-01
-0.19687008E+00  0.25630443E-01
-0.15765359E+00  0.14643808E+00
-0.54911888E-01  0.23034858E+00
 0.81820426E-01  0.24602509E+00
 0.20715666E+00  0.18116840E+00
 0.26628551E+00  0.54340251E-01
 0.22509370E+00 -0.69996323E-01
 0.12050113E+00 -0.11635734E+00
 0.37277909E-01 -0.83542838E-01
 0.60549496E-02 -0.34739372E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.27599955E-01 -0.21866833E-01
-0.39860245E-01 -0.38653190E-01
-0.45482469E-01 -0.51157394E-01
-0.45264717E-01 -0.63641725E-01
-0.37803955E-01 -0.72386555E-01
-0.28504068E-01 -0.73732287E-01
-0.23009775E-01 -0.69599358E-01
-0.23314683E-01 -0.63738766E-01
-0.28944777E-01 -0.59127033E-01
-0.38236670E-01 -0.57635516E-01
-0.49128844E-01 -0.59854595E-01
-0.59905894E-01 -0.65248084E-01
-0.69616121E-01 -0.72559441E-01
-0.78132445E-01 -0.80208220E-01
-0.85938787E-01 -0.86522626E-01
-0.93736475E-01 -0.89789280E-01
-0.10193508E+00 -0.88216572E-01
-0.11008424E+00 -0.79986423E-01
-0.11635896E+00 -0.63591514E-01
-0.11732354E+00 -0.38580731E-01
-0.10829645E+00 -0.66293288E-02
-0.84593741E-01  0.27458856E-01
-0.43638609E-01  0.55483816E-01
 0.12589463E-01  0.67008118E-01
 0.75816813E-01  0.52234874E-01
 0.13169357E+00  0.60991377E-02
 0.16278468E+00 -0.67835757E-01
 0.15408103E+00 -0.15560063E+00
 0.99422948E-01 -0.23476853E+00
 0.62387893E-02 -0.28047012E+00
-0.10397974E+00 -0.27398743E+00
-0.20074208E+00 -0.21083853E+00
-0.25419911E+00 -0.10477580E+00
-0.24612922E+00  0.14765816E-01
-0.17786289E+00  0.11174669E+00
-0.71377808E-01  0.15610948E+00
 0.36401875E-01  0.13287946E+00
 0.98960901E-01  0.52423990E-01
 0.84706039E-01 -0.35425648E-01
 0.20917253E-01 -0.68411861E-01
-0.23407728E-01 -0.44366630E-01
-0.23538944E-01 -0.13809985E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.51399831E-01 -0.46698011E-01
-0.83626670E-01 -0.94142075E-01
-0.95164374E-01 -0.14395383E+00
-0.80426047E-01 -0.18925407E+00
-0.44900221E-01 -0.21613912E+00
-0.49225837E-02 -0.22082307E+00
 0.27637330E-01 -0.21056214E+00
 0.49176468E-01 -0.19397800E+00
 0.60397718E-01 -0.17682639E+00
 0.63618852E-01 -0.16248906E+00
 0.61663138E-01 -0.15246187E+00
 0.56880025E-01 -0.14672716E+00
 0.50666509E-01 -0.14437839E+00
 0.43458470E-01 -0.14416075E+00
 0.35017138E-01 -0.14475115E+00
 0.24850442E-01 -0.14478596E+00
 0.12685156E-01 -0.14276898E+00
-0.10464654E-02 -0.13705001E+00
-0.14770543E-01 -0.12606187E+00
-0.25547314E-01 -0.10892772E+00
-0.29314316E-01 -0.86376494E-01
-0.21835827E-01 -0.61653050E-01
-0.38112431E-03 -0.40882294E-01
 0.34249649E-01 -0.32308268E-01
 0.76164420E-01 -0.44120331E-01
 0.11428883E+00 -0.81194935E-01
 0.13447069E+00 -0.14180914E+00
 0.12370305E+00 -0.21584749E+00
 0.75317530E-01 -0.28586415E+00
-0.68545149E-02 -0.33144582E+00
-0.10746919E+00 -0.33589515E+00
-0.20302269E+00 -0.29291394E+00
-0.26907009E+00 -0.21041647E+00
-0.28894798E+00 -0.10931052E+00
-0.26052528E+00 -0.16961657E-01
-0.19778206E+00  0.42534977E-01
-0.12622639E+00  0.55977198E-01
-0.77866431E-01  0.28484748E-01
-0.73028376E-01 -0.73242950E-02
-0.90081613E-01 -0.13062013E-01
-0.84451730E-01  0.47479091E-02
-0.49354636E-01  0.11849323E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.50793289E-01 -0.53802565E-01
-0.89743709E-01 -0.11336172E+00
-0.10444253E+00 -0.18360215E+00
-0.79880519E-01 -0.24956704E+00
-0.24353273E-01 -0.28782850E+00
 0.37933734E-01 -0.29318621E+00
 0.90348929E-01 -0.27655606E+00
 0.12806920E+00 -0.25025741E+00
 0.15197153E+00 -0.22222174E+00
 0.16483614E+00 -0.19700397E+00
 0.16999073E+00 -0.17677979E+00
 0.17015075E+00 -0.16192068E+00
 0.16692302E+00 -0.15180794E+00
 0.16087585E+00 -0.14548271E+00
 0.15190903E+00 -0.14194652E+00
 0.13970064E+00 -0.14015836E+00
 0.12412825E+00 -0.13890053E+00
 0.10564596E+00 -0.13671177E+00
 0.85595984E-01 -0.13204760E+00
 0.66361530E-01 -0.12374226E+00
 0.51193943E-01 -0.11171066E+00
 0.43553290E-01 -0.97657263E-01
 0.45943580E-01 -0.85414961E-01
 0.58487893E-01 -0.80516998E-01
 0.77772750E-01 -0.88793078E-01
 0.96631407E-01 -0.11417592E+00
 0.10538022E+00 -0.15638233E+00
 0.94529728E-01 -0.20946717E+00
 0.58293826E-01 -0.26220142E+00
-0.23861069E-02 -0.30068312E+00
-0.78751604E-01 -0.31266700E+00
-0.15602105E+00 -0.29215512E+00
-0.21791182E+00 -0.24230572E+00
-0.25242987E+00 -0.17506398E+00
-0.25657598E+00 -0.10712955E+00
-0.23764680E+00 -0.53549568E-01
-0.20973642E+00 -0.22185869E-01
-0.18870445E+00 -0.93434369E-02
-0.17954857E+00  0.27117272E-02
-0.16205735E+00  0.26511697E-01
-0.11657316E+00  0.42135567E-01
-0.58545106E-01  0.30311085E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00
-0.25909396E-01 -0.42325168E-01
-0.54502305E-01 -0.92737138E-01
-0.65824587E-01 -0.15997584E+00
-0.36668876E-01 -0.22597871E+00
 0.25531072E-01 -0.26182776E+00
 0.93769339E-01 -0.26118727E+00
 0.15001360E+00 -0.23675702E+00
 0.18966984E+00 -0.20264034E+00
 0.21427562E+00 -0.16775461E+00
